groupName,customereducationalqualification,spouseeducationalqualification,familymemberscount,age,everDefault,everNPA,groupSize,maxRelCatProp,casteSimilarityProp,occupationHomogeneity,ownAsset,maritalStatus,ownHouse,farmerCategory,totalLand,min_age,max_age,var_age,dif_age,avg_expenditure,min_familymemberscount,max_familymemberscount,avg_familymemberscount,var_familymemberscount,dif_familymemberscount,log_minTotalAssets,logMaxAssets,logAvgAssets,avg_totalLand,var_totalLand,ownAssetProp,marriedProp,ownHouseProp,landFarmerProp,branchNameLC1,categoryLC1,districtnameLC1,villagetypeLC1,villagetypeLC2,"('category', 'GEN')","('category', 'OBC')","('category', 'SC')","('category', 'ST')",logIncome,logExpend,casteHomogeneity
SHERPURA MADINA PARK C15 G1,0,0,6.25,35.25,0,0,4,50,0.25,100,0,1,1,0,0.01,25,39,46.916664,14,1500,5,7,6.25,0.91666663,2,5.243057902,5.352197959,5.327375284,0.01,0,0,1,1,0,19,4.5,17,5,0,0,0.25,0,0.75,8.9871969,7.3132205,0
SHERPURA MADINA PARK C18 G1,0,0,4.75,36.75,0,0,4,50,0.25,100,0,0.75,1,0,0.01,28,44,56.916664,16,1500,4,5,4.75,0.25,1,5.352197959,5.511894051,5.397953906,0.01,0,0,0.75,1,0,19,5,22,5,0,0,0,0,1,8.9871969,7.3132205,0
SHERPURA MADINA PARK C19 G2,0,0,4.857142857,39,0,0,7,57.142857,0.14285715,100,0,0.714285714,1,0,0.01,34,47,17.999998,13,1500,4,5,4.8571429,0.14285713,1,5.352197959,6.306426743,5.683182928,0.01,0,0,0.71428573,1,0,19,5,19.71428571,5,0,0,0,0,1,8.9871969,7.3132205,0
SHERPURA MADINA PARK C26 G1,0,0,5,39.71428571,0,0,7,85.714287,0.14285715,100,0,0.571428571,1,0,0.01,20,52,135.57143,32,1500,5,5,5,0,0,5.352197959,5.352197959,5.352197959,0.01,0,0,0.5714286,1,0,19,4.714285714,20.14285714,5,0,0,0.142857143,0,0.857142857,8.9871969,7.3132205,0
SHERPURA MADINA PARK C27 G1,0,0,4.6,42.6,0,0,5,80,0.2,100,0,0.8,1,0,0.01,35,51,44.799999,16,1500,4,5,4.5999999,0.30000001,1,5.311770809,5.352197959,5.340459979,0.01,0,0,0.80000001,1,0,19,5,24,5,0,0,0,0,1,8.9871969,7.3132205,0
SHERPURA MADINA PARK C28 G1,0,0,5.25,34.75,0.25,0,4,75,0.25,100,0,0.75,1,0,0.01,22,48,114.24999,26,1500,5,6,5.25,0.25,1,5.352197959,5.352197959,5.352197959,0.01,0,0,0.75,1,0,19,5,26,5,0,0,0,0,1,8.9871969,7.3132205,0
SHERPURA MADINA PARK C29 G1,0,0,5,33.75,0,0,4,75,0.25,100,0,1,1,0,0.01,23,44,84.249992,21,1500,5,5,5,0,0,5.352197959,5.352197959,5.352197959,0.01,0,0,1,1,0,19,4,18,5,0,0.25,0,0,0.75,8.9871969,7.3132205,0
SHERPURA MADINA PARK C3 G1,0,0,4,34.5,0,0,4,75,0.25,100,0,0.75,1,0,0.01,21,45,131.66666,24,1500,4,4,4,0,0,5.217494472,5.23045914,5.220773409,0.01,0,0,0.75,1,0,19,4.5,26,4,0.5,0,0.25,0,0.75,8.9871969,7.3132205,0
SHERPURA MADINA PARK C31 G1,0,0,5,33.71428571,0,0,7,57.142857,0.14285715,100,0,0.857142857,1,0,0.01,25,49,67.904762,24,1307.1428,4,6,5,0.33333331,2,5.352197959,5.352197959,5.352197959,0.01,0,0,0.85714287,1,0,19,4.428571429,14.57142857,5,0,0,0.285714286,0,0.714285714,8.9871969,7.3132205,0
SHERPURA MADINA PARK C4 G1,0,0,4.142857143,45.14285714,0,0,7,71.428574,0.14285715,100,0,0.428571429,1,0,0.01,30,55,89.809517,25,1500,4,5,4.1428571,0.14285713,1,5.230461695,6.181845017,5.577333219,0.01,0,0,0.42857143,1,0,19,4.714285714,26,3.285714286,0.857142857,0,0.142857143,0,0.857142857,8.9871969,7.3132205,0
SHERPURA MADINA PARK C5 G1,0,0,5.75,36.5,0,0,4,75,0.25,75,0,1,1,0,0.01,28,46,54.333332,18,1500,5,8,5.75,2.25,3,5.217505,5.716010025,5.456756874,0.01,0,0,1,1,0,19,4.5,18,2,1.5,0,0.25,0,0.75,8.9871969,7.3132205,0
SHERPURA MADINA PARK C7 G1,0,0,7,35,0,0,5,60,0.2,100,0,1,1,0,0.01,22,53,187.5,31,1500,5,8,7,1.9999999,3,5.217502368,5.332454619,5.290048419,0.01,0,0,1,1,0,19,4.2,18,5,0,0,0.4,0,0.6,8.9871969,7.3132205,0
SHINUJ C5 G1,1.25,2.75,4.75,38.25,0.5,0.25,4,100,1,50,1,1,1,1,7.75,26,49,88.916672,23,2150,2,8,4.75,6.25,6,5.255272505,5.447158031,5.371067862,7.75,36.916668,1,1,1,0.5,19,1,1,5,0,1,0,0,0,9.0240107,7.6962128,1
SHINUJ C7 G1,0,0.75,5.25,36.25,0,0,4,100,0.75,100,1,1,1,0,3.25,26,48,82.916664,22,2000,4,8,5.25,3.5833335,4,5.176091259,5.352182518,5.243038049,3.25,20.25,1,1,1,0,19,1,18,3,1,1,0,0,0,9.0240107,7.6009026,0
SHRADHAPALI C1 G1,1.5,2,4.25,37,0,0,4,100,1,75,1,1,1,0,1,28,43,48.666668,15,3675,4,5,4.25,0.25,1,5.146128036,5.146128036,5.146128036,1,0,1,1,1,0,34,5,12,2,1.5,0,0,0,1,9.0118151,8.1886892,1
SHRAMJIVI C1 G1,1,1.666666667,5.142857143,37.57142857,0,0,7,100,1,42.857143,1,0.857142857,1,0,0,28,52,76.285706,24,5000,3,9,5.1428571,4.4761906,6,5.698970004,5.903089987,5.798354644,0,0,1,0.85714287,1,0,21,3,26,5,0,0,1,0,0,9.4727049,8.5171928,1
SHRAMJIVI C12 G1,1,2,5.25,47.5,0,0,4,75,1,75,1,1,1,0,0,44,52,11.000001,8,5000,3,7,5.25,2.9166667,4,5.954242509,5.954242509,5.954242509,0,0,1,1,1,0,21,2.75,33,5,0,0,0.75,0.25,0,9.4727049,8.5171928,0
SHRAMJIVI C2 G1,1,1.285714286,4.714285714,37.42857143,0,0,7,100,1,71.428574,1,1,1,0,0,29,42,17.952379,13,5000,4,5,4.7142859,0.23809522,1,5.698970004,5.903089987,5.826999811,0,0,1,1,1,0,21,3,25.85714286,3.285714286,0.857142857,0,1,0,0,9.4727049,8.5171928,1
SHRAMJIVI C6 G1,1.5,1.25,6.25,32.75,0.25,0.25,4,75,0.75,50,1,1,1,0,0,23,47,116.24999,24,5000,5,7,6.25,0.91666663,2,5.903089987,5.977723605,5.922984816,0,0,1,1,1,0,21,2.75,26,5,0,0,0.75,0.25,0,9.4727049,8.5171928,0
SHUKLATIRTH 2 C1 G1,0.8,0.8,5,31.6,0,0,5,80,0.2,80,0,1,1,1,3.3,24,47,80.300011,23,2500,3,6,5,1.9999999,3,5,5.00004777,5.000009554,3.3,0.45000002,0,1,1,1,19,4.2,13.6,5,0,0.2,0,0,0.8,8.9871969,7.8240461,0
SIALBAHALI C2 G1,1,1.5,3.5,33.25,0,0,4,100,1,50,1,1,1,0.75,1.625,24,53,176.91667,29,2800,2,4,3.5,1,2,5.414973348,5.591064607,5.482873584,1.625,0.39583337,1,1,1,0.75,18,5,24,3,1,0,0,0,1,8.9871969,7.9373746,1
SIALBANDH C1 G1,1,0,0,39.88888889,0,0,9,33.333332,0.33333334,100,1,1,1,0,0,24,55,87.611115,31,2700,0,0,0,0,0,4.477121255,4.698970004,4.679225939,0,0,0.11111111,1,1,0,21,2.333333333,22,5,0,0.333333333,0.333333333,0.222222222,0.111111111,8.9871969,8.0063677,0
SIBAJINAGAR C1 G1,1,1,3.833333333,38.57142857,0,0,7,100,0.71428573,85.714287,1,1,1,0.5,1.483333338,23,53,109.28571,30,2333.3333,3,4,3.8333333,0.16666667,1,4.903089987,4.929418926,4.925140114,1.4833333,1.8136666,0.85714287,1,0.85714287,0.42857143,10,3,21,5,0,0,1,0,0,8.9871969,7.8240461,0
SIBAJINAGAR C2 G1,1.4,1,4,29.6,0,0,5,100,1,100,1,1,1,0.4,1.160000004,27,33,5.3000002,6,2400,4,4,4,0,0,4.929418926,4.929418926,4.929418926,1.16,1.6229999,1,1,1,0.40000001,10,3,23.4,5,0,0,1,0,0,8.9871969,7.8240461,1
SIBAJINAGAR C3 G1,1,1,4,37.66666667,0,0,6,100,0.33333334,100,1,1,1,0.166666667,0.73333334,22,53,114.26667,31,2500,4,4,4,0,0,4.903089987,4.929418926,4.925140114,0.73333335,1.2346666,1,1,1,0.16666667,10,3,18,5,0,0,1,0,0,8.9871969,7.8240461,0
SIBAPALI C1 G1,1,1,4,39.5,0,0,6,100,0.83333331,100,1,1,1,0.8,4.5,25,53,117.5,28,3000,3,6,4,1.6,3,5.176091259,5.301029996,5.199572346,4.5,10.700001,1,1,1,0.66666669,10,3,8,1,3,0,1,0,0,9.0240107,8.0063677,0
SIBAPALI C2 G1,1,3,4,32.25,0,0,4,100,0.75,100,1,1,1,1,3.125,25,48,118.25001,23,2325,2,5,4,1.9999999,3,5.176091259,5.301029996,5.273001272,3.125,1.0625,1,1,1,1,10,3,14.25,4,0.5,0,1,0,0,9.0240107,8.0063677,0
SIBTALA C1 G1,1.333333333,1.5,4,38.33333333,0,0,6,100,0.5,100,1,1,1,0.333333333,1.416666667,22,46,85.466675,24,2550,3,6,4,1.2,3,5.176091259,5.301029996,5.221848758,1.4166666,0.84166664,1,1,1,0.33333334,10,2,17.66666667,5,0,0,0,1,0,9.0240107,8.0063677,0
SIBTALA C3 G1,1.285714286,1.285714286,4.428571429,36.57142857,0,0,7,85.714287,0.14285715,57.142857,1,1,1,1,2.357142857,20,50,105.95237,30,2600,2,6,4.4285712,1.6190476,4,5.397940009,5.812913357,5.561442147,2.3571429,1.1428571,1,1,1,1,18,3.285714286,23.28571429,5,0,0,0.857142857,0,0.142857143,8.9871969,7.8632669,0
SIBTALA C4 G1,1.285714286,1,5,37.57142857,0,0,7,57.142857,0.14285715,57.142857,1,0.857142857,1,1,2,24,43,52.619045,19,2564.2856,4,6,5,0.33333331,2,5.361727836,5.550228353,5.472547528,2,0.25,1,0.85714287,1,1,18,3.857142857,23,5,0,0,0.571428571,0,0.428571429,8.9871969,7.8632669,0
SIBTALA C5 G1,1,1,4.6,36.6,0,0,5,100,0.60000002,60,1,1,1,0.6,1.5,26,48,89.299988,22,2640,4,5,4.5999999,0.30000001,1,5.230448921,5.51851394,5.424881637,1.5,1.8750001,1,1,1,0.60000002,18,3,27.4,4.6,0.6,0,1,0,0,8.9871969,7.9373746,0
SIBTALA C7 G1,1,1,3.6,39.6,0,0,5,80,1,60,1,1,1,1,2.7,33,48,50.300003,15,2810,3,4,3.5999999,0.30000001,1,5.5289167,5.58546073,5.558948446,2.7,0.19999999,1,1,1,1,18,3.4,19.2,5,0,0,0.8,0,0.2,8.9871969,7.9373746,0
SIBTALA C8 G1,1,1,4.5,39.66666667,0,0,6,83.333336,1,66.666664,1,1,1,1,2.75,30,46,41.866665,16,2500,3,6,4.5,1.0999999,3,5.342422681,5.612783857,5.463644191,2.75,0.37500003,1,1,1,1,18,3.333333333,33,1.666666667,2.5,0,0.833333333,0,0.166666667,8.9871969,7.8240461,0
SIHOL C10 G1,1,0,0,34.8,0,0,5,60,0.60000002,100,1,1,1,0,0.7,26,47,76.200005,21,2090,0,0,0,0,0,4.866287339,4.883661435,4.876448787,0.69999999,0.075000003,1,1,1,0,8,3.8,33,4.2,0.6,0,0.6,0,0.4,8.9359035,7.6496925,0
SIHOL C5 G1,1,2,4.75,30,0,0,4,75,0.25,75,1,1,1,0,0,24,42,68.666664,18,2092.5,4,5,4.75,0.25,1,4.880813592,4.929418926,4.904445041,0,0,1,1,1,0,8,2.5,23.5,1,2,0.25,0.75,0,0,8.942461,7.6496925,0
SIHOL C6 G1,0.75,1,5,45.25,0,0,4,100,1,50,1,0.5,1,0,0,34,55,128.25,21,2062.5,5,5,5,0,0,4.875061263,4.880813592,4.876506504,0,0,1,0.5,1,0,8,3,18.75,5,0,0,1,0,0,8.942461,7.6255951,1
SIHOL C8 G1,0.75,0.75,5.5,35.5,0,0,4,100,1,100,1,1,1,0,0,20,47,135,27,2062.5,5,6,5.5,0.33333331,1,4.875061263,4.903089987,4.882239848,0,0,1,1,1,0,8,3,25.25,2,1.5,0,1,0,0,8.93918225,7.6255951,1
SIKARIPALI C1 G1,1.4,2,5.6,33.2,0,0,5,100,1,40,1,0.8,1,0.6,1.6,22,52,133.2,30,3800,4,6,5.5999999,0.79999995,2,4.77815125,4.903089987,4.857332496,1.6,1.3000001,1,0.80000001,1,0.60000002,23,3,21.2,3.4,0.8,0,1,0,0,8.9871969,8.2940493,1
SIKHARAPALI C1 G1,1.4,1,3.8,44.2,0.2,0.2,5,60,0.80000001,80,1,0.8,1,0.6,1.6,38,51,27.200001,13,1960,3,5,3.8,1.2,2,5,5.204119983,5.08278537,1.6,0.30000001,1,0.80000001,1,0.60000002,16,2.6,30.6,3.4,0.8,0,0.6,0.4,0,9.0240107,7.6009026,0
SIKHARAPALI C6 G1,2,1.333333333,4.5,45.5,0,0,4,50,0.5,50,1,0.75,1,0.5,2.25,37,51,38.333336,14,2375,2,6,4.5,3.6666665,4,5,5.176091259,5.134336511,2.25,6.916666,1,0.75,1,0.5,16,2.5,24.75,5,0,0,0.5,0.5,0,9.0240107,7.8240461,0
SILATI C3 G1,0,0,4,31.875,0,0,8,87.5,0.5,100,1,1,1,1,2,22,44,57.26786,22,2000,3,5,4,0.28571427,2,4,6.079181246,5.330413773,2,0,1,1,1,1,33,2.75,16.375,5,0,0.125,0.875,0,0,8.6995144,7.6009026,0
SILETKANI C1 G1,1,1,4.222222222,38.55555556,0,0,9,88.888885,0.66666669,55.555557,1,0.888888889,1,0.444444444,1.444444444,25,54,105.52779,29,1800,3,6,4.2222223,0.69444442,3,5.079181246,5.079181246,5.079181246,1.4444444,0.27777776,1,0.8888889,1,0.44444445,32,3.222222222,19.33333333,5,0,0,0.888888889,0,0.111111111,8.922658,7.495542,0
SILETKANI C2 G1,1,1,4.25,37.5,0,0,4,100,0.5,75,1,1,1,0,0,33,43,17.666668,10,1800,3,6,4.25,1.5833335,3,5.079181246,5.079181246,5.079181246,0,0,1,1,1,0,32,3,22,2,2.25,0,1,0,0,8.922658,7.495542,0
SILETKANI C3 G1,1,1,4,39.5,0,0,4,100,0.5,100,1,0.75,1,0,0.75,29,51,91.666672,22,1800,4,4,4,0,0,5.079181246,5.079181246,5.079181246,0.75,0.25,1,0.75,1,0,32,3,24,5,0,0,1,0,0,8.922658,7.495542,0
SILETKANI C4 G1,1,1,4.166666667,34.16666667,0,0,6,100,1,100,1,1,1,0.666666667,1.666666667,28,43,30.16667,15,1800,4,5,4.1666665,0.16666667,1,5.079181246,5.079181246,5.079181246,1.6666666,0.26666665,1,1,1,0.66666669,32,3,23.5,5,0,0,1,0,0,8.922658,7.495542,1
SILETPADA C1 G1,1.666666667,1.666666667,4.666666667,39.5,0,0,6,100,1,100,1,1,1,0,0.034999999,29,43,31.899998,14,2500,4,5,4.6666665,0.26666665,1,4.77815125,4.84509804,4.812913357,0.035,7.00E-05,1,1,1,0,10,3,33,5,0,0,1,0,0,8.9871969,7.8240461,1
SILETPADA C2 G1,1,1,4.142857143,30.85714286,0,0,7,100,0.85714287,100,1,1,1,0,0.029999999,25,42,58.809525,17,2500,3,5,4.1428571,0.47619048,2,4.77815125,4.77815125,4.77815125,0.029999999,0,1,1,1,0,10,3,27.85714286,3.857142857,0.571428571,0,1,0,0,8.9871969,7.8240461,0
SILETPARA C1 G1,1,1,4,42,0,0,7,57.142857,0.2857143,85.714287,1,1,1,0,0,25,53,103,28,3357.1428,3,5,4,0.33333331,2,4.84509804,5.071882007,4.991226076,0,0,1,1,1,0,21,3.857142857,1,5,0,0,0.571428571,0,0.428571429,8.9359035,8.1315308,0
SIMALIYA C3 G1,1,0.142857143,4.125,37.875,0,0,8,100,1,100,1,0.875,1,0,0,24,53,152.69643,29,3500,3,5,4.125,0.41071424,2,5.079181246,5.146128036,5.101231387,0,0,1,0.875,1,0,7,1,12,5,0,1,0,0,0,8.9871969,8.1605186,1
SIMALIYA C6 G1,1,1.2,4.142857143,38.57142857,0.142857143,0,7,100,0.71428573,100,1,0.714285714,1,0,0,25,47,66.952385,22,3500,4,5,4.1428571,0.14285713,1,5.079181246,6.079181246,5.765562113,0,0,1,0.71428573,1,0,7,1,24.42857143,5,0,1,0,0,0,8.9871969,8.1605186,0
SIMALIYA C7 G1,0.75,0.333333333,4,33.75,0,0,4,100,1,100,1,0.75,1,0,0,27,44,54.916672,17,3500,4,4,4,0,0,6.079181246,6.079181246,6.079181246,0,0,1,0.75,1,0,7,1,16.5,5,0,1,0,0,0,8.9871969,8.1605186,1
SINDHEKELA C1 G1,1,1,4.2,37.4,0,0,5,80,0.80000001,100,1,1,1,0,0.025999999,23,45,78.799995,22,2400,3,5,4.1999998,1.2,2,4.77815125,4.812913357,4.785329835,0.025999999,3.00E-05,1,1,1,0,10,3.4,30.2,1,3,0,0.8,0,0.2,8.9871969,7.8240461,0
SINDHOL C1 G1,1,1,4.25,42,0,0,4,75,0.75,75,1,1,1,0.75,2.25,31,53,104.66666,22,1275,4,5,4.25,0.25,1,5.301029996,5.301029996,5.301029996,2.25,1.5833335,1,1,1,0.75,32,2.75,29.25,5,0,0,0.75,0.25,0,8.9618788,7.0900769,0
SINDHOL C2 G1,1,1,5.166666667,34,0,0,6,100,1,33.333332,1,1,1,0.166666667,1.5,28,45,37.600002,17,1583.3334,3,7,5.1666665,1.7666665,4,5.255272505,5.397940009,5.339120039,1.5,1.5000001,1,1,1,0.16666667,32,3,23,4.333333333,0.333333333,0,1,0,0,8.9871969,7.34548975,1
SINDHOT C1 G1,1.142857143,2,3.857142857,35.57142857,0,0,7,57.142857,0.42857143,100,0,1,1,1,3,23,45,77.952377,22,2000,3,5,3.8571429,1.1428571,2,5.698970004,5.77815125,5.767685835,3,0,0,1,1,1,19,4.142857143,25.14285714,3.857142857,0.571428571,0,0.428571429,0,0.571428571,8.9871969,7.6009026,0
SINDIRIABAHAL C1 G1,0.333333333,0,5.333333333,44.55555556,0,0,9,100,0.8888889,88.888885,1,0.555555556,1,0.125,6.453333333,34,52,36.527775,18,2000,3,7,5.3333335,1.7499999,4,5.079181246,5.176091259,5.149561208,6.4533334,267.41956,1,0.55555558,1,0.11111111,26,3,19,5,0,0,1,0,0,8.9871969,7.6009026,0
SINDORBAHAL C1 G1,1,1.5,3.75,31.75,0,0,4,50,0.5,50,1,1,1,1,2.75,28,38,18.916666,10,1825,3,4,3.75,0.25,1,5.170261715,5.238046103,5.210184705,2.75,0.91666663,1,1,1,1,18,3,23,5,0,0.5,0,0,0.5,9.0118895,7.5225756,0
SINDORBAHAL C2 G1,1.333333333,2,3.5,30.66666667,0,0,6,50,0.66666669,33.333332,1,1,1,0.666666667,1.833333333,22,48,138.26668,26,1650,2,5,3.5,1.0999999,3,5.212187604,5.26245109,5.232572607,1.8333334,0.5666666,1,1,1,0.66666669,18,4,31,2.333333333,2,0,0.5,0,0.5,9.0179501,7.40438125,0
SINDORBAHAL C6 G1,1.5,0,0,38.75,0,0,4,75,1,50,1,1,1,1,2.5,26,48,88.916672,22,1700,0,0,0,0,0,5.113943352,5.361727836,5.204119983,2.5,1,1,1,1,1,18,2,16,5,0,0.75,0,0,0.25,8.9996195,7.4080713,0
SINGHANIMUNDA C1 G1,1,1,4.5,37,0,0,4,50,1,50,0,1,1,0.75,2.75,23,48,167.33333,25,2125,4,5,4.5,0.33333331,1,5.181843588,5.267171728,5.211520997,2.75,2.25,0,1,1,0.75,18,3,26,5,0,0.5,0,0,0.5,8.9871969,7.6009026,0
SINGHANIMUNDA C1 G2,1,1.5,4.5,43,0,0,4,75,0.75,50,0,1,1,0.5,2,30,53,104.66666,23,2125,4,5,4.5,0.33333331,1,4.716003344,5.255272505,5.131939295,2,1.3333333,0,1,1,0.5,18,1.75,26,5,0,0.25,0,0.75,0,8.9871969,7.6009026,0
SINGHANIMUNDA C10 G1,1.285714286,1.857142857,4.142857143,38.42857143,0.142857143,0.142857143,7,71.428574,0.14285715,71.428574,1,1,1,1,2.428571429,26,55,106.95238,29,1900,4,5,4.1428571,0.14285713,1,5.187543281,5.33243846,5.235534204,2.4285715,0.28571427,1,1,1,1,18,3.142857143,10.71428571,5,0,0,0.714285714,0.142857143,0.142857143,8.9996195,7.5496092,0
SINGHANIMUNDA C11 G1,1.222222222,1.666666667,4.111111111,37.33333333,1,0,9,66.666664,0.44444445,44.444443,1,1,1,1,2.666666667,23,50,102.25001,27,1900,3,5,4.1111112,0.3611111,2,5.217483944,5.352182518,5.296910782,2.6666667,0.25,1,1,1,1,18,1.777777778,25.66666667,5,0,0.222222222,0,0.777777778,0,9.0118895,7.5496092,0
SINGHANIMUNDA C12 G1,1.285714286,1,4.285714286,37.42857143,1,0,7,100,1,71.428574,1,1,1,0.857142857,2.142857143,27,48,70.619049,21,1900,3,6,4.2857141,0.90476197,3,5.079181246,5.079181246,5.079181246,2.1428571,1.4761906,1,1,1,0.85714287,18,5,18,3.857142857,0.571428571,0,0,0,1,8.922658,7.495542,1
SINGHANIMUNDA C12 G2,1,1,4.714285714,38.14285714,1,0,7,85.714287,0.71428573,100,1,1,1,0.428571429,1.571428571,24,54,128.4762,30,1800,4,6,4.7142859,0.90476197,2,4.079181246,5.079181246,5.019413047,1.5714285,0.61904764,1,1,1,0.42857143,18,4.428571429,18,1,2.714285714,0.142857143,0,0,0.857142857,8.922658,7.495542,0
SINGHANIMUNDA C13 G1,1.285714286,1.285714286,4.142857143,34,1,0,7,28.571428,0.5714286,71.428574,1,1,1,1,2.571428571,19,53,144.66666,34,1942.8572,3,5,4.1428571,0.47619048,2,5.146128036,5.322219295,5.234083228,2.5714285,0.28571427,1,1,1,1,18,2.714285714,19,5,0,0.285714286,0.142857143,0.285714286,0.285714286,8.9996195,7.5496092,0
SINGHANIMUNDA C14 G1,1,1,2.833333333,43.83333333,1,0,6,50,0.5,50,1,1,1,1,2.333333333,29,55,99.366661,26,1900,0,5,2.8333333,4.9666667,5,5.079181246,5.113943352,5.102662319,2.3333333,0.26666665,1,1,1,1,18,2.166666667,21.83333333,5,0,0.333333333,0,0.5,0.166666667,9.0118895,7.5496092,0
SINGHANIMUNDA C15 G1,1.4,3,0,27.4,1,0,5,40,0.60000002,100,1,1,1,1,2.2,25,30,5.3000002,5,1940,0,0,0,0,0,5.146128036,5.414973348,5.255276341,2.2,0.19999999,0.2,1,1,1,18,2.4,11,5,0,0.4,0.2,0.2,0.2,9.0118895,7.5496092,0
SINGHANIMUNDA C18 G1,1,0,0,38,1,0,5,60,0.60000002,60,1,1,1,1,2.6,30,46,51.5,16,1640,0,0,0,0,0,5.204119983,5.278753601,5.235528447,2.5999999,0.30000001,0.40000001,1,1,1,18,2.6,26,5,0,0.6,0,0,0.4,8.9996195,7.377759,0
SINGHANIMUNDA C3 G1,1,1.571428571,4,38.57142857,0,0,7,42.857143,0.5714286,42.857143,0,1,1,1,2.142857143,23,52,135.61905,29,1942.8572,3,5,4,0.33333331,2,5.167317335,5.26245109,5.211425669,2.1428571,0.14285713,0,1,1,1,18,3,26,3.857142857,0.857142857,0.428571429,0.142857143,0,0.428571429,9.0118895,7.6009026,0
SINGHANIMUNDA C3 G2,1.666666667,1.666666667,4.333333333,38.33333333,0,0,6,50,0.33333334,50,0,1,1,1,2.333333333,30,46,37.466667,16,1950,4,5,4.3333335,0.26666665,1,5.178976947,5.278753601,5.216165902,2.3333333,0.66666669,0,1,1,1,18,3.666666667,25.33333333,2.333333333,2,0.166666667,0.333333333,0,0.5,9.0118895,7.6009026,0
SINGHANIMUNDA C4 G1,1,1,4,40.25,0,0,4,50,0.75,50,0,1,1,1,2,31,45,39.583332,14,1975,3,5,4,0.66666669,2,5.167317335,5.198657087,5.176814481,2,0,0,1,1,1,18,4,21,5,0,0,0.5,0,0.5,9.0057545,7.6009026,0
SINGHANIMUNDA C6 G1,1.571428571,1.857142857,3.857142857,35.71428571,0,0,7,71.428574,0.14285715,57.142857,0.857142857,1,1,1,2.285714286,28,51,60.904758,23,1757.1428,3,4,3.8571429,0.14285713,1,5.190331698,5.311753861,5.236609252,2.2857144,0.57142854,0.85714287,1,1,1,18,4.142857143,14.57142857,3.857142857,0.571428571,0.142857143,0.142857143,0,0.714285714,9.0118895,7.495542,0
SINGHANIMUNDA C7 G1,1.333333333,2.2,4.166666667,31.83333333,0,0,6,33.333332,0.5,50,0.833333333,0.833333333,1,1,2.166666667,24,39,37.366669,15,1750,4,5,4.1666665,0.16666667,1,5.176091259,5.278753601,5.220108088,2.1666667,0.16666667,0.83333331,0.83333331,1,1,18,3,15.16666667,4.333333333,0.333333333,0.333333333,0.333333333,0,0.333333333,8.9996195,7.495542,0
SINGHANIMUNDA C7 G2,1.4,0.8,4.2,34,0,0,5,40,0.40000001,80,0.6,1,1,1,2.2,25,45,75.5,20,1860,4,5,4.1999998,0.19999999,1,5.176091259,5.283301229,5.239049093,2.2,0.19999999,0.60000002,1,1,1,18,2.6,15.8,3.4,0.8,0.4,0.4,0,0.2,9.0118895,7.495542,0
SINGHANIMUNDA C8 G1,1.5,1.5,4,33.75,0,0,4,50,0.5,75,1,1,1,1,2.75,26,53,166.25,27,1825,4,4,4,0,0,5.212187604,6.259164389,5.777100979,2.75,0.91666663,1,1,1,1,18,3.25,28.5,5,0,0,0.5,0.25,0.25,9.0118895,7.5225756,0
SINGHANIMUNDA C9 G1,1,1.4,3.6,44.2,0,0,5,60,0.40000001,60,1,1,1,1,2.4,28,53,95.699997,25,2160,3,4,3.5999999,0.30000001,1,5.290034611,5.342422681,5.315970345,2.4000001,0.79999995,1,1,1,1,18,3.8,4,5,0,0,0.6,0,0.4,9.0118895,7.6496925,0
SINGHARI C1 G1,1.4,0,3.6,37.8,0,0,5,80,0.80000001,100,1,1,1,0,1,28,52,92.200005,24,1900,2,4,3.5999999,0.79999995,2,0,5.230448921,4.991232271,1,0,1,1,1,0,10,3.4,10,3.8,1.8,0,0.8,0,0.2,8.922658,7.6009026,0
SINGHARI C3 G1,1.5,0,4.5,35.75,0.25,0.25,4,50,1,100,1,1,1,0,1,21,46,121.58334,25,2000,4,5,4.5,0.33333331,1,5.217483944,5.243038049,5.227243782,1,0,1,1,1,0,10,4,13.5,5,0,0,0.5,0,0.5,8.8536654,7.6009026,0
SINGHIBAHAL C1 G1,0.571428571,0,4.428571429,41.28571429,0,0,7,57.142857,0.5714286,42.857143,0,0.714285714,1,0.285714286,1.142857143,38,44,3.5714285,6,3785.7144,3,6,4.4285712,1.2857141,3,5.146128036,5.230448921,5.200224915,1.1428572,1.1428571,0,0.71428573,1,0.2857143,1,2.571428571,24.85714286,2.714285714,1.142857143,0,0.571428571,0.428571429,0,8.9871969,8.2940493,0
SINGHIBAHAL C3 G1,1,0.75,3.75,37,0.25,0.25,4,100,1,75,0,1,1,0,0,21,46,121.99999,25,3250,3,4,3.75,0.25,1,5.278753601,5.33243846,5.319626484,0,0,0,1,1,0,1,3,6,5,0,0,1,0,0,8.9871969,8.0063677,1
SINGHIJUBA C1 G1,0.666666667,0.6,3.333333333,34.33333333,0,0,6,66.666664,0.33333334,83.333336,1,0.833333333,1,0.166666667,0.916666667,27,43,30.266666,16,2166.6667,2,4,3.3333333,0.66666669,2,5.079181246,5.079181246,5.079181246,0.91666669,0.34166667,1,0.83333331,1,0.16666667,33,2.666666667,8,5,0,0,0.666666667,0.333333333,0,8.6995144,7.6009026,0
